filename,text,up_votes,down_votes,age,gender,accent,duration,generated_text
cv-valid-dev/sample-001926.mp3,this is for you,3,0,thirties,male,us,1.872,this is for you
cv-valid-dev/sample-001927.mp3,all things are one the old man had said,3,0,,,us,4.56,all things are one the old man had said
cv-valid-dev/sample-001928.mp3,what's for dinner tonight,1,0,,,,2.616,what's wort dinner to night
cv-valid-dev/sample-001929.mp3,the boy stepped closer to the girl and when she smiled he did the same,1,0,,,,6.744,the boys stepped closer to the girl and when she smiled he did the same
cv-valid-dev/sample-001930.mp3,i heard a peculiar humming sound from the pit,4,0,thirties,female,us,3.864,i heard a peculiar humming sound from the pit
cv-valid-dev/sample-001931.mp3,this man's going to jump as a matter of principle,1,0,,,,3.552,this man's going to jump as a matter of principle
cv-valid-dev/sample-001932.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,2,1,,,,6.264,from the railway station in the distance came sound of trains ringing and rumbling
cv-valid-dev/sample-001933.mp3,the stranger seemed satisfied with the answer,3,0,,,,3.096,the stranger seemed satisfied with the answer
cv-valid-dev/sample-001934.mp3,it spread through the planet's atmosphere and obscured its more familiar features,2,1,twenties,male,,6.192,it spread through the planet's atmosphere and obscured its most familiar features
cv-valid-dev/sample-001935.mp3,the desert didn't answer him for a few moments,3,0,fifties,female,us,2.664,the desert didn't answer him for a few moments
cv-valid-dev/sample-001936.mp3,i want my baby to look like you,1,0,fourties,female,,3.864,i want my baby to look like you
cv-valid-dev/sample-001937.mp3,then he realized that he had been distracted for a few moments looking at the sword,1,0,,,,5.088,then he realized that he had been distracted for a few moments looking at the sore
cv-valid-dev/sample-001938.mp3,today i understand something i didn't see before every blessing ignored becomes a curse,4,0,sixties,male,us,6.144,today i understand something i didn't see before every blessing ignored becomes a curse
cv-valid-dev/sample-001939.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,2,0,fourties,male,england,5.448,it was glatringly hot not a cloud in the sky nor a breath of wind
cv-valid-dev/sample-001940.mp3,well he thought about that the old man said,1,0,,,,4.44,well he four abot dead the old man said
cv-valid-dev/sample-001941.mp3,sometime during the second year you'll remember about the treasure,3,0,,,,4.056,sometime during the second year will remember about the treasure
cv-valid-dev/sample-001942.mp3,the omens had been true after all,3,0,,,,3.024,the omens had been true after all
cv-valid-dev/sample-001943.mp3,as i watched the planet seemed to grow larger and smaller,2,0,,,,7.44,as i washed the planet seemed to grow larger and smaller
cv-valid-dev/sample-001944.mp3,the boy knew a lot of people in the city,5,1,twenties,male,canada,2.232,the boy knew a lot of people in the city
cv-valid-dev/sample-001945.mp3,the area was swirling in dust so intense that it hid the moon from view,1,0,,,,8.376,myria was hilling in thus so intlonse that it hid the moon from you
cv-valid-dev/sample-001946.mp3,henderson went into the railway station to telegraph the news to london,4,0,,,,5.4,henderson went into the railway station to telegraph the news to london
cv-valid-dev/sample-001947.mp3,why didn't you ask neal about it,2,0,,,,2.208,why didn't you ask neil about it
cv-valid-dev/sample-001948.mp3,the top had certainly ceased to rotate,3,0,twenties,male,australia,3.6,the thob had certainly ceased to rutate
cv-valid-dev/sample-001949.mp3,when he saw henderson in his garden he called over the fence and made himself understood,2,0,teens,female,england,5.232,when he saw henderson in his garden he colled over the fence and made himself understood
cv-valid-dev/sample-001950.mp3,you should see the other guy specifically how good at fighting he is,3,0,,,,4.992,you should see the other guy specifically how good at fighting he is
cv-valid-dev/sample-001951.mp3,and i think it's terrific,1,0,,,,2.424,and i think it's terrific
cv-valid-dev/sample-001952.mp3,he didn't need to seek out the old woman for this,3,0,seventies,male,england,4.824,he didn't need to seek out the old woman for this
cv-valid-dev/sample-001953.mp3,once you get into the desert there's no going back said the camel driver,3,0,twenties,male,us,5.376,once you get into the desert there's no going back said the camel driver
cv-valid-dev/sample-001954.mp3,just tell them marge sent you,2,0,,,,3.384,jest tell them marge sent you
cv-valid-dev/sample-001955.mp3,it helped me to trust in people the englishman answered,3,0,,,,3.888,it helped me to trust in people the englishman answered
cv-valid-dev/sample-001956.mp3,then suddenly he noticed it with a start,6,0,,,,8.904,then suddenly he noticed it with a start
cv-valid-dev/sample-001957.mp3,the boy was strong and wanted to retaliate but he was in a foreign country,2,0,,,,6.096,the boy was strong and wanted to retaliate but he was in a foraine country
cv-valid-dev/sample-001958.mp3,it was as if it quivered but really this was the telescope vibrating,2,0,,,,4.992,it was as if it quivered but really this was the telescope vibrating
cv-valid-dev/sample-001959.mp3,no baselines or comparison to state of the art is provided,1,0,twenties,male,us,3.984,no baselines or comparison to state of the art is provided
cv-valid-dev/sample-001960.mp3,they were spaced out in rows three feet apart,1,0,,,,3.456,they were spaced out and rose three feet apart
cv-valid-dev/sample-001961.mp3,and in that mood he was grateful to be in love,3,0,,,,4.416,and in that mood he was grateful to be in love
cv-valid-dev/sample-001962.mp3,so how will we name all these hurricanes,7,0,,,,2.832,so how will we name all these hurricanes
cv-valid-dev/sample-001963.mp3,that's what makes it romantic,2,1,thirties,male,us,2.544,that's what makes it rumor and
cv-valid-dev/sample-001964.mp3,is this the ear you can't hear on,1,0,,,,3.384,is this the year you can't hear on
cv-valid-dev/sample-001965.mp3,had our instruments permitted it we might have been able to see the trouble way back when,5,0,,,,5.784,had our instruments permitted it we might have been able to see the trouble way back when
cv-valid-dev/sample-001966.mp3,i'm going away he said,3,0,,,,2.448,i am going away he said
cv-valid-dev/sample-001967.mp3,there were really i think two or three hundred people elbowing one another,1,0,,,,5.856,there were really i think two or three hundred people elbowing one another
cv-valid-dev/sample-001968.mp3,but his heart was speaking of other things,2,0,,,,4.224,but his horrot was speaking of other things
cv-valid-dev/sample-001969.mp3,all that time the martians must have been getting ready,9,0,,,,4.56,all that time the martians was to be getting ready
cv-valid-dev/sample-001970.mp3,night fell and an assortment of fighting men and merchants entered and exited the tent,2,0,,,,8.016,night fell and an assortment of fighting men and merchants entered and exited the tent
cv-valid-dev/sample-001971.mp3,the boy's name was santiago,1,0,,,,1.824,the boy's name was santiago
cv-valid-dev/sample-001972.mp3,you should see the other guy specifically how good at fighting he is,3,0,,,,5.664,you should see the other guy specifically how good at fighting he is
cv-valid-dev/sample-001973.mp3,but there they saw a crystal shop that offered refreshing mint tea,1,0,,,,6.456,but there they saw a crystal shop that offered refreshing mint tea
cv-valid-dev/sample-001974.mp3,you should see the other guy specifically how good at fighting he is,2,1,fourties,male,england,7.056,you should see the other guy specifically how good yat fightin is
cv-valid-dev/sample-001975.mp3,you'll be the counselor of the oasis,8,0,fifties,male,ireland,3.984,you'll be the counsellor of the oasis
cv-valid-dev/sample-001976.mp3,shall i announce you,2,0,,,,2.472,shall i announce you
cv-valid-dev/sample-001977.mp3,i had seen all that it would presently bring me,4,0,,,,3.816,i had say oh that it would presently bring me
cv-valid-dev/sample-001978.mp3,this requires a little thought here,2,0,,,,3.192,this requires a little thought here
cv-valid-dev/sample-001979.mp3,he approached the mass and was surprised at the size and the shape,7,0,twenties,,us,4.704,he approached the mass and was surprised at the size on the shape
cv-valid-dev/sample-001980.mp3,she's on the air,1,0,,,,1.44,she sung the air
cv-valid-dev/sample-001981.mp3,the space station rocked violently due to the intense pressure wave from the airlock failure,1,0,twenties,male,us,7.056,the space station rocked violently due to the intense pressure waves from the airlock failure
cv-valid-dev/sample-001982.mp3,well why don't we go there right now the boy asked,1,0,,,,7.056,rell vedon to vicu d'i ritno da weyosce
cv-valid-dev/sample-001983.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,2,0,,,,6.216,it was only when i got this close to it that the strangeness of it was at all evident to me
cv-valid-dev/sample-001984.mp3,if good things are coming they will be a pleasant surprise said the seer,1,0,teens,female,us,4.92,if good things are coming they will be a pleasant surprise said the sea
cv-valid-dev/sample-001985.mp3,for at that time it had not occurred to him that it might be hollow,3,0,,,,6.576,for at that time it had not occurred to him that it might be hollow
cv-valid-dev/sample-001986.mp3,kidneys are transplanted often because every healthy person has two of them,1,0,teens,male,england,5.184,keepin us a chance pantit often because every healthy person has two of them
cv-valid-dev/sample-001987.mp3,she will also announce the third party's candidate for the presidency,2,0,fourties,male,,5.4,she will also announce the third party's candidate for the presidency
cv-valid-dev/sample-001988.mp3,he moved about invisible but everyone could hear him,7,1,,,,6.288,he moved about invisible but every one could hear him
cv-valid-dev/sample-001989.mp3,a monk dressed in black came to the gates,1,0,,,,3.72,a monk dressed in black came to the gates
cv-valid-dev/sample-001990.mp3,come on in the office here,2,0,,,,2.616,come on in the office here
cv-valid-dev/sample-001991.mp3,it was impossible to remember all the details that he covered in an hour,3,0,twenties,male,australia,5.016,it was impossible to remember all the details that he coveted an hour
cv-valid-dev/sample-001992.mp3,the old man returned the book to the boy,2,0,twenties,female,indian,5.76,the old man wedown the rock to the boy
cv-valid-dev/sample-001993.mp3,you gave them everything i had the boy said,2,0,twenties,male,,5.016,you give them everything i had the boy said
cv-valid-dev/sample-001994.mp3,if what one finds is made of pure matter it will never spoil,2,0,twenties,male,us,6.6,if what wan finds is made of pure mattor it will now spoil
cv-valid-dev/sample-001995.mp3,i'm going away he said,3,0,twenties,male,us,3.048,i'm going away he said
cv-valid-dev/sample-001996.mp3,i jumped in to save rachel,1,0,,,,3.264,i jumped in to save rachel
cv-valid-dev/sample-001997.mp3,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes,3,0,,,,8.808,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes
cv-valid-dev/sample-001998.mp3,even then he hardly understood what this meant,3,1,,,,3.456,even then he hardly understood what this meant
cv-valid-dev/sample-001999.mp3,if he makes a buying mistake it doesn't affect him much,2,0,,,,4.224,if he makes a buying mistake it doesn't affect him much
cv-valid-dev/sample-002000.mp3,the boy felt a pang in his heart thinking about the merchant's daughter,1,0,fourties,male,us,7.944,the boy felt a pang in his heart thinking about the merchant's daughter
cv-valid-dev/sample-002001.mp3,when he speaks in our language i can interpret what he has said,1,0,,,,4.224,when he speaks in our language i can interpret what he has said
cv-valid-dev/sample-002002.mp3,i thought that someday i'd be rich and could go to mecca,7,0,,,,4.248,i thought that some day i'd be rich and could go to mecca
cv-valid-dev/sample-002003.mp3,nobody'd ever tell you whoever it was because they'd be scared,1,0,,,,5.664,nobody'd ever tell you whoever it was because they'd be scared
cv-valid-dev/sample-002004.mp3,did you see the garden that it took the master gardener ten years to create,3,0,,,,7.128,did you see the garden that it took the master gardener ten years to create
cv-valid-dev/sample-002005.mp3,i said good night,1,0,,,,2.256,i said good night
cv-valid-dev/sample-002006.mp3,now i will drift gently off to dreamland,1,0,sixties,male,us,4.536,now i will drift gently off to dreamland
cv-valid-dev/sample-002007.mp3,tangier is not like the rest of africa,7,0,,,,4.536,tangier is not like the rest of africa
cv-valid-dev/sample-002008.mp3,those women are all card sharks don't be fooled,1,0,twenties,female,england,4.128,there's women a rock har charks don't be sooled
cv-valid-dev/sample-002009.mp3,and for wise men gold is the metal that evolved the furthest,3,0,,,,5.136,and for wise men gold is the metal that evolved the furthest
cv-valid-dev/sample-002010.mp3,you'll be the counselor of the oasis,1,0,,,,4.104,you'll be the councillor of the oases
cv-valid-dev/sample-002011.mp3,he had found where his treasure was and was frightened at what might happen,3,0,twenties,male,,5.16,he had found where his treasure was and was frightened at what might happen
cv-valid-dev/sample-002012.mp3,keep your shirt on,3,0,fourties,,australia,1.704,take yo shirton
cv-valid-dev/sample-002013.mp3,work for somebody else,1,0,,,,3.168,wook for somebody else
cv-valid-dev/sample-002014.mp3,i need a drink,1,0,,,,2.136,hinya drink
cv-valid-dev/sample-002015.mp3,he decanted the wine and began to recount the disturbing story he had been told,1,0,twenties,male,us,4.968,he decanted the wine and began to recount the disturbing story he had been told
cv-valid-dev/sample-002016.mp3,the caravans had been stopped at giza for some time waiting for the wars to end,3,0,,,,6.504,the caravans had been stopped at giserv for some time waiting for the wars and
cv-valid-dev/sample-002017.mp3,almost everyone here speaks spanish,2,0,,,,3.576,almost every one here is beking spanish
cv-valid-dev/sample-002018.mp3,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes,3,0,,,,9.864,i remember how i sat on the table there in the blackness with patches of grain and crimson swimming before my eyes
cv-valid-dev/sample-002019.mp3,i want them both arrested,1,0,teens,male,england,2.208,i want them both arrested
cv-valid-dev/sample-002020.mp3,the list was frighteningly extensive,1,0,thirties,male,england,3.144,the list was frighteningly extensive
cv-valid-dev/sample-002021.mp3,it seemed to him that it fell to earth about one hundred miles east of here,4,0,,,,5.136,it seemed to him that it fell to earth about one hundred miles east of here
cv-valid-dev/sample-002022.mp3,i want my baby to look like you,1,0,sixties,male,scotland,5.136,i want my baby to luke like you
cv-valid-dev/sample-002023.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,3,0,,,,5.736,i was scered but wasted no time in going out and crossing the bridges and sand pits
cv-valid-dev/sample-002024.mp3,judge may not think so,1,0,twenties,male,indian,2.664,judge mernartin slow
cv-valid-dev/sample-002025.mp3,everything i do is friendly,1,0,,,,3,everything i do is friendly
cv-valid-dev/sample-002026.mp3,take her to the hospital,1,0,,,,2.304,take her to the hospital
cv-valid-dev/sample-002027.mp3,the englishman was disappointed,1,0,,,,4.224,the englishman was disappointed
cv-valid-dev/sample-002028.mp3,have trusted more in your love for fatima,1,0,,,,4.344,i've trust it more in your life forpartin
cv-valid-dev/sample-002029.mp3,he just got a new kite for his birthday,2,1,,,,4.44,he just got a new kite for his birthday
cv-valid-dev/sample-002030.mp3,so when i look out over your sands i am also looking at her,2,0,,,,5.184,so when i look out over your sands i am also looking at her
cv-valid-dev/sample-002031.mp3,the miner had abandoned everything to go mining for emeralds,2,0,,,,5.808,the miner had abandoned everything to go mining for emeralds
cv-valid-dev/sample-002032.mp3,he was excited and at the same time uneasy maybe the girl had already forgotten him,3,0,,,,7.344,he was excited and at the same time uneasy maybe the girl had already forgotten him
cv-valid-dev/sample-002033.mp3,try it again,1,0,,,,1.056,dright again
cv-valid-dev/sample-002034.mp3,it was a bundle of money,1,0,,,,2.4,it was a bundle of money
cv-valid-dev/sample-002035.mp3,the loafers and golf caddies were used to hanging out near the railway station,3,0,thirties,female,us,7.368,the loafers and golf caddies were used to hanging out near the railway station
cv-valid-dev/sample-002036.mp3,it's gonna put our city on the map,1,0,,,,3.144,it's going to put our city on the map
cv-valid-dev/sample-002037.mp3,the crow tilted its head as if it was thinking,1,0,,,,4.416,the crow tilted its head as if it was thinking
cv-valid-dev/sample-002038.mp3,there were raised voicesand some sort of struggle appeared to be going on ,3,0,,,,5.184,there were raised voices and some sort of struggle appeared to be going on
cv-valid-dev/sample-002039.mp3,on the seventh day the alchemist decided to make camp earlier than usual,2,1,,,,4.464,on thus having te balgana desired to make gampa te
cv-valid-dev/sample-002040.mp3,the snake jetted venom,2,0,,,,2.4,the snake jedded venom
cv-valid-dev/sample-002041.mp3,the boy watched as his companion went to his horse and withdrew a scimitar,2,0,,,,5.064,the boy watched as his companion went to his horse and withdrew a scimitar
cv-valid-dev/sample-002042.mp3,who told you about omens the boy's interest was increasing by the moment,1,0,,,,6.384,who told you about omens the boy's interest was increasing by the moments
cv-valid-dev/sample-002043.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight,3,0,fourties,female,england,5.904,one can imagine these two covered with sand running up the little street in the bright sunlight
cv-valid-dev/sample-002044.mp3,about how wealthy would you say,1,0,fifties,male,us,3.12,about how wealthy would you say
cv-valid-dev/sample-002045.mp3,his soul must be too primitive to understand those things he thought,2,0,,,,5.4,his soul must be too primitive to understand those things he thought
cv-valid-dev/sample-002046.mp3,we lit the lantern and walked over to his house,2,1,fourties,male,us,2.952,we lit the lantern and walked over to his house
cv-valid-dev/sample-002047.mp3,the three fell silent,3,0,fifties,female,us,3.264,the three fell silent
cv-valid-dev/sample-002048.mp3,don't they usually keep the gun on the floor,1,0,,,,5.184,don't they usually keep the gun on the floor
cv-valid-dev/sample-002049.mp3,i'm a sucker for this country,2,0,twenties,male,us,2.376,amasaca for this country
cv-valid-dev/sample-002050.mp3,hunches his mother used to call them,4,0,,,,3.144,hunches his mother used to call
cv-valid-dev/sample-002051.mp3,i left my father my mother and the town castle behind,2,1,,,,5.304,i left my father my mother and the town castle behind
cv-valid-dev/sample-002052.mp3,in those days very few of the people had any idea about astronomy,3,1,,,,6.552,in those days very few of the people had any idea about astronomy
cv-valid-dev/sample-002053.mp3,about time one of you lunkheads said it,1,0,,,,2.904,about time one of eulancats said it
cv-valid-dev/sample-002054.mp3,no the alchemist answered,1,0,fifties,male,australia,4.128,no the alchemist answered
cv-valid-dev/sample-002055.mp3,with this kind of organization i find it's much easier to prioritize within a category,1,0,,,,9.96,with this kind of organization i find it much easier to priroritize within a category
cv-valid-dev/sample-002056.mp3,congressman aaron is here to see you,1,0,,,,9.672,con this man aron is here thisiyer
cv-valid-dev/sample-002057.mp3,when i'm eating that's all i think about,2,0,,,,3.312,when i'm eeting that's all i think about
cv-valid-dev/sample-002058.mp3,tonight we give you something entirely new and different,1,0,,,,2.856,to night we give you something entirely new and different
cv-valid-dev/sample-002059.mp3,this man's going to jump as a matter of principle,2,0,twenties,female,indian,3.936,this man's going to jim as a matter of principle
cv-valid-dev/sample-002060.mp3,paracetamol should get rid of that pain,1,0,,,,5.208,para sitamal should get rid of that fane
cv-valid-dev/sample-002061.mp3,they were people of the desert and clamored to hear his stories about the great cities,17,0,thirties,male,indian,6.192,they were people of the desert and clamoured to hear his stories about the great cities
cv-valid-dev/sample-002062.mp3,hires two personal trainers and make one of them train the other one,2,1,fourties,female,us,5.784,hires two personal trainers and make one of them train the other one
cv-valid-dev/sample-002063.mp3,it was faintly marked with transverse stripes and slightly flattened from the perfect round,3,2,,,,7.008,it was faintly marked with thet transversed stripes and slightly fedden from the parpet round
cv-valid-dev/sample-002064.mp3,it was a useful reminder to complete the task,2,0,fourties,female,,5.736,it was a useful reminder to complete the task
cv-valid-dev/sample-002065.mp3,of course the two were unable to do anything,1,0,,,,3.696,of course the two were unable to do anything
cv-valid-dev/sample-002066.mp3,i have had the same dream twice he said,2,0,,,,3.456,i've had the same dream twice he said
cv-valid-dev/sample-002067.mp3,well why don't we go there right now the boy asked,4,1,,,,3.984,well why don't we go there righ know the boy asked
cv-valid-dev/sample-002068.mp3,go back to watching the caravan he said,2,0,,,,3.264,go back to watchin the caravan he said
cv-valid-dev/sample-002069.mp3,he fell asleep and when he awoke the sun was already high,3,0,,,,5.904,he fell asleep and when he awoke the sun was already high
cv-valid-dev/sample-002070.mp3,i had to act quickly that's why i jumped in,2,0,,,,3.432,i had to act quickly that's right jumpdon
cv-valid-dev/sample-002071.mp3,the sword didn't fall,3,0,sixties,male,england,3.288,the sword didn't fall
cv-valid-dev/sample-002072.mp3,i waited all afternoon and evening he said,6,0,,,,5.664,i waited all afternoon and evening he said
cv-valid-dev/sample-002073.mp3,the end of the cylinder was still as ogilvy and henderson had left it,6,0,fifties,male,scotland,5.544,the end of the cylinder was still as ogluvy and hendersen had left it
cv-valid-dev/sample-002074.mp3,but finally the merchant appeared and asked the boy to shear four sheep,1,0,fifties,male,australia,8.304,but finally the merchant appeared and asked the boy to shear for shape
cv-valid-dev/sample-002075.mp3,all i say is spit them out,1,0,,,,3.936,all i see is t bet them off
cv-valid-dev/sample-002076.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,5,0,,,,6.24,absolutely despicable that gingerbred men are forced to lave in houses mare of their own flesh
cv-valid-dev/sample-002077.mp3,life is beautiful,1,0,fourties,female,us,1.704,life is beautiful
cv-valid-dev/sample-002078.mp3,the boy was startled,1,0,,,,4.416,the boy was tartled
cv-valid-dev/sample-002079.mp3,i hope it works,2,0,twenties,male,england,1.464,i hope it works
cv-valid-dev/sample-002080.mp3,this is why alchemy exists the boy said,3,0,twenties,male,,3.984,this is why alchime exists the boy said
cv-valid-dev/sample-002081.mp3,i don't know who anybody is any more,1,0,fourties,female,england,3.168,i don't know who anybody is any more
cv-valid-dev/sample-002082.mp3,she's good enough for me,1,0,teens,other,england,1.512,she's good enough for me
cv-valid-dev/sample-002083.mp3,the steel of its blade glittered in the light of the moon,2,1,twenties,male,us,4.032,the steel of its blade glittered in the lights of the mine
cv-valid-dev/sample-002084.mp3,you fight it cut,1,0,twenties,male,us,2.376,you fighted kat
cv-valid-dev/sample-002085.mp3,we've certainly been in some sweet jams,2,0,fourties,male,us,2.736,we've certainly been on some sweet jams
cv-valid-dev/sample-002086.mp3,never mind those guys,2,1,,,,2.904,never mind dolsgeis
cv-valid-dev/sample-002087.mp3,the terror was palpable,1,0,thirties,male,england,2.976,the terror was palpable
cv-valid-dev/sample-002088.mp3,am i talking too much,2,0,,,,2.592,am i talking too much
cv-valid-dev/sample-002089.mp3,i heard a faint movement under my feet,2,0,thirties,other,england,6.144,i heard a faint movement under my feet
cv-valid-dev/sample-002090.mp3,i'm trying to think of something before those reporters get back,1,0,thirties,male,us,5.976,i'm trying to think of something before those reportes getback
cv-valid-dev/sample-002091.mp3,revenge is not my style but obviously accidents will happen,2,0,,,,6.264,revenge is not my style but obviously accidents will happen
cv-valid-dev/sample-002092.mp3,johnathan assessed the situation carefully,1,0,thirties,male,,3.192,jonathan assessed the situation carefully
cv-valid-dev/sample-002093.mp3,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams,1,0,,,,5.448,he had suddenly remembered that in tarapha there was an old woman who interpreted dreams
cv-valid-dev/sample-002094.mp3,the boy began to dig into the dune,1,0,fifties,male,australia,2.976,the boy began to dig into the june
cv-valid-dev/sample-002095.mp3,advancing slowly they searched among the stones,1,0,twenties,male,indian,5.4,advancing slowly they surged among the storms
cv-valid-dev/sample-002096.mp3,can i help you asked the man behind the window,5,1,seventies,female,england,4.464,can i help you asked the man behind the window
cv-valid-dev/sample-002097.mp3,it's true that everything has its destiny but one day that destiny will be realized,5,0,twenties,male,england,7.992,it's true that everything has its destiny but one day that destiny will be realized
cv-valid-dev/sample-002098.mp3,everything i say is right,1,0,,,,2.304,everything i say is right
cv-valid-dev/sample-002099.mp3,hundreds of observers saw the flame that night and the night after,2,1,,,,6.552,amblid of a tafflas san te floi that man anbi my after
cv-valid-dev/sample-002100.mp3,whenever he could he sought out a new road to travel,2,0,,,,4.872,whenever he could he sought out a new road to travel
cv-valid-dev/sample-002101.mp3,who'd you say was gonna get him,3,0,teens,female,us,1.608,who'd you say was going to get em
cv-valid-dev/sample-002102.mp3,who do you want,1,0,twenties,male,canada,1.728,who do you want
cv-valid-dev/sample-002103.mp3,the top of the cylinder was rotating on its body,3,0,,,,3.96,the top of the cylinder was rotating on its body
cv-valid-dev/sample-002104.mp3,you'd better take it easy,2,1,thirties,male,england,2.16,you'd better take it easy
cv-valid-dev/sample-002105.mp3,the englishman was unable to sleep one night,1,0,,,,4.176,the englishman was unable to sleep one night
cv-valid-dev/sample-002106.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,5,0,,,,5.016,it was no more exciting than an overturned carriage or a treen blown across the road
cv-valid-dev/sample-002107.mp3,but then he remembered that he wasn't going to have to pay anything,2,0,,,,5.784,but then he remembered that he wasn't going to have to pay anything
cv-valid-dev/sample-002108.mp3,revenge is not my style but obviously accidents will happen,1,0,,,,8.424,revenge is not my style but obviously accidents will happen
cv-valid-dev/sample-002109.mp3,i thought the unscrewing might be automatic,1,0,,,,3.024,i thought the aunt screwing might be automatic
cv-valid-dev/sample-002110.mp3,i'll just go upstairs and send it over with a messenger,1,0,thirties,male,us,3.504,algus go upstairs and sent it over with a messenger
cv-valid-dev/sample-002111.mp3,some of the grey ash was falling off the circular edge,2,0,,,,5.88,some of the grey ash was falling off the circular edge
cv-valid-dev/sample-002112.mp3,it was the second or third time they'd tried,1,0,,,,3.576,it was a second or third time they tried
cv-valid-dev/sample-002113.mp3,maybe no one here knows what an alchemist is,2,0,twenties,male,us,3.12,maybe no one here knows what an alchemist is
cv-valid-dev/sample-002114.mp3,as i watched the planet seemed to grow larger and smaller,5,0,,,,4.464,as i watched the planet seemed to grow larger and smaller
cv-valid-dev/sample-002115.mp3,and their eyes spoke of death,2,1,,,,2.616,and their eyes spoke of death
cv-valid-dev/sample-002116.mp3,there's not a reason on earth why you should,1,0,,,,4.92,there is not a reason on earth why you should
cv-valid-dev/sample-002117.mp3,many telescopes were pointed at it,6,1,,,,2.784,many telescopes were pointed at it
cv-valid-dev/sample-002118.mp3,life attracts life the alchemist answered,2,0,,,,4.464,life attracts life the olchimist answered
cv-valid-dev/sample-002119.mp3,have her call me back,2,0,,,,3.432,have her call me back
cv-valid-dev/sample-002120.mp3,will you help me,1,0,teens,male,indian,2.736,will you help me
cv-valid-dev/sample-002121.mp3,down at the office we get all the help we want,1,0,,,,7.056,down at the office we get all the help we want
cv-valid-dev/sample-002122.mp3,let me speak to her,4,0,thirties,male,england,2.232,let me speak to her
cv-valid-dev/sample-002123.mp3,two days ago you said that i had never dreamed of travel the merchant answered,2,0,,,,5.664,two days ago you said that i had never dreamed of travel the merchant answered
cv-valid-dev/sample-002124.mp3,the conquered half of the world on her horse's back,1,0,twenties,male,us,3.216,the conquered half of the world on her herses back
cv-valid-dev/sample-002125.mp3,she had no temperature,4,0,thirties,male,us,2.256,she had no temperature
cv-valid-dev/sample-002126.mp3,the angel touched the man's shoulder and they were both projected far into the future,2,0,,,,6.984,the angel touched the man's shoulder and they were both projected far into the future
cv-valid-dev/sample-002127.mp3,she knows it too,1,0,,,,1.584,she knows it too
cv-valid-dev/sample-002128.mp3,he dressed in his arabian clothing of white linen bought especially for this day,3,0,sixties,male,england,6.384,he dressed in his arabian clothing of white linen bought especially for this day
cv-valid-dev/sample-002129.mp3,many telescopes were pointed at it,9,0,,,,2.256,many telescopes were pointed at it
cv-valid-dev/sample-002130.mp3,tangier is not like the rest of africa,6,0,,,,2.952,tangir is not like the rest of africa
cv-valid-dev/sample-002131.mp3,and i'd better read your books said the boy,2,0,thirties,female,,6.336,and i'd better read your books said the boy
cv-valid-dev/sample-002132.mp3,my name's pete davis,1,0,fifties,female,indian,2.424,my name is bed david
cv-valid-dev/sample-002133.mp3,he saw the boy appear from the other side of the dunes,1,0,twenties,male,,5.064,he saw the boy appear from the other side of the doones
cv-valid-dev/sample-002134.mp3,i went stretching my legs clumsily and feeling my way in the dark,4,1,,,,4.584,i went stretching my legs clumsily and feeling my way in the dark
cv-valid-dev/sample-002135.mp3,and their eyes spoke of death,3,0,,,,2.304,and there i spoke of death
cv-valid-dev/sample-002136.mp3,the monk laughed when he saw me come back in tatters,1,0,fourties,male,england,5.424,the monk laughed when he saw me come back in tatters
cv-valid-dev/sample-002137.mp3,we don't know when the war will end so we can't continue our journey he said,3,0,thirties,male,,5.496,we don't know when the war weel ends for we can't continue our journey he said
cv-valid-dev/sample-002138.mp3,a drought hit western europe,1,0,thirties,male,canada,2.664,the drought hit western europe
cv-valid-dev/sample-002139.mp3,the burning fire had been extinguished,3,0,,,,3.384,the burning fire had been extinguished
cv-valid-dev/sample-002140.mp3,he was tense and upset because he knew that the old man was right,4,0,,,,5.856,he was tense and upset because he knew that the old man was right
cv-valid-dev/sample-002141.mp3,can i help you asked the man behind the window,2,0,,,,4.056,can i help you asked the man behind the window
cv-valid-dev/sample-002142.mp3,why there's oceans of room here,1,0,twenties,male,,3.216,why dares oceans of room here
cv-valid-dev/sample-002143.mp3,what about the blue one,2,0,,,,2.736,what about the blue one
cv-valid-dev/sample-002144.mp3,to show you one of life's simple lessons the alchemist answered,5,0,,,,5.808,to show you one of life's simple lessons the alchemist answered
cv-valid-dev/sample-002145.mp3,sara can you read me,1,0,,,,3.168,sara can you read me
cv-valid-dev/sample-002146.mp3,she told me to write a play for tonight,1,0,thirties,male,,3.144,she told me to write a play for to night
cv-valid-dev/sample-002147.mp3,i found a little crowd of about twenty people surrounding the huge hole,4,0,,,,6,i found a little crowd of about twenty people surrounding the huge hole
